"COUNTY","STATE","POPEST2019","BEDS","HELIPADS","NONPROF","PRIVATE","GOVERNM","LAT","LON","Beds_z","POPEST2019_z","HELIPADS_z","NONPROF_z","PRIVATE_z","GOVERNM_z","Index"
"Johnson County","Arkansas",26578,80,1,1,0,0,35.5600697,-93.4550108,-0.215887180462469,-0.233584561491223,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,147
"Lafayette County","Arkansas",6624,0,0,0,0,0,33.1821484,-93.5972459,-0.288771060949432,-0.293424412804925,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,148
"Lawrence County","Arkansas",16406,25,1,0,0,1,36.0078212,-91.1655476,-0.265994848297256,-0.264089270700553,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604,149
"Lee County","Arkansas",8857,0,0,0,0,0,34.7836833,-90.7759619,-0.288771060949432,-0.286727891406534,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,150
"Lincoln County","Arkansas",13024,0,0,0,0,0,33.9359663,-91.7713274,-0.288771060949432,-0.274231516723553,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,151
"Little River County","Arkansas",12259,25,0,0,0,1,33.6968793,-94.2065398,-0.265994848297256,-0.276525667583279,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604,152
"Logan County","Arkansas",21466,41,2,2,0,0,35.2255171,-93.7233321,-0.251418072199864,-0.248914887236219,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229,153
"Lonoke County","Arkansas",73309,0,0,0,0,0,34.7414404,-91.862792,-0.288771060949432,-0.0934434323070704,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,154
"Madison County","Arkansas",16576,0,0,0,0,0,35.9728095,-93.7589024,-0.288771060949432,-0.263579459398392,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,155
"Marion County","Arkansas",16694,0,0,0,0,0,36.2378521,-92.6999559,-0.288771060949432,-0.263225590376891,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,156
"Miller County","Arkansas",43257,62,0,0,0,0,33.2766729,-93.9214795,-0.232286053572036,-0.183566074969161,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,157
"Mississippi County","Arkansas",40651,193,2,0,0,2,35.7547987,-90.0875933,-0.112938699274634,-0.191381182342295,0.299104122504934,-0.436459009712868,-0.245447209414891,1.5690847482975,158
"Monroe County","Arkansas",6701,0,0,0,0,0,34.6778982,-91.2289578,-0.288771060949432,-0.293193498273946,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,159
"Montgomery County","Arkansas",8986,0,0,0,0,0,34.5218805,-93.6508234,-0.288771060949432,-0.286341034594893,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,160
"Nevada County","Arkansas",8252,0,0,0,0,0,33.6413476,-93.3055491,-0.288771060949432,-0.288542219864226,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,161
"Newton County","Arkansas",7753,0,0,0,0,0,35.918468,-93.2273047,-0.288771060949432,-0.29003866598057,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,162
"Ouachita County","Arkansas",23382,100,1,1,0,0,33.5680929,-92.9355875,-0.197666210340729,-0.243169013971858,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,163
"Perry County","Arkansas",10455,0,0,0,0,0,34.9616474,-92.8757514,-0.288771060949432,-0.281935665166216,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,164
"Phillips County","Arkansas",17782,155,1,0,1,0,34.4427373,-90.8331287,-0.147558542505942,-0.259962798043058,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229,165
"Pike County","Arkansas",10718,32,1,0,0,1,34.1435885,-93.6428966,-0.259617508754647,-0.281146957092872,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604,166
"Poinsett County","Arkansas",23528,0,0,0,0,0,35.5730183,-90.6717121,-0.288771060949432,-0.242731176030002,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,167
"Polk County","Arkansas",19964,65,1,0,0,1,34.4995799,-94.2397116,-0.229552908053775,-0.253419220035316,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604,168
"Pope County","Arkansas",64072,170,1,0,1,0,35.453867,-93.0498623,-0.133892814914636,-0.121144179354513,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229,169
"Prairie County","Arkansas",8062,0,0,0,0,0,34.8105247,-91.5751148,-0.288771060949432,-0.289112008966641,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,170
"Pulaski County","Arkansas",391911,3323,12,10,5,4,34.7550166,-92.3003472,2.73864312477779,0.862008923523736,4.66613550220058,3.50308195126912,1.64938112469221,3.65721023713729,171
"Randolph County","Arkansas",17958,50,1,1,0,0,36.3412315,-91.0387017,-0.24321863564508,-0.259434993400821,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,172
"St. Francis County","Arkansas",24994,118,1,0,1,0,35.0153956,-90.7263194,-0.181267337231162,-0.238334803271363,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229,173
"Saline County","Arkansas",122437,244,1,1,1,0,34.6021249,-92.6542869,-0.0664752254641953,0.0538860362375586,-0.13759901546463,-0.0425049136146688,0.133518457406528,-0.51904074054229,174
"Scott County","Arkansas",10281,0,1,0,1,0,34.8469384,-94.0431714,-0.288771060949432,-0.282457472028428,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229,175
"Searcy County","Arkansas",7881,0,0,0,0,0,35.9018987,-92.7098744,-0.288771060949432,-0.289654808058943,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,176
"Sebastian County","Arkansas",127827,1050,5,3,3,0,35.1770785,-94.2654285,0.667829870441956,0.0700500534060887,1.60921353641363,0.745403278581729,0.891449791049367,-0.51904074054229,177
"Sevier County","Arkansas",17007,35,1,0,1,0,33.9867858,-94.243888,-0.256884363236386,-0.262286937802912,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229,178
"Sharp County","Arkansas",17442,0,0,0,0,0,36.1344424,-91.4930274,-0.288771060949432,-0.260982420647381,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,179
"Stone County","Arkansas",12506,25,1,1,0,0,35.8317159,-92.1747633,-0.265994848297256,-0.275784941750139,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,180
"Union County","Arkansas",38682,166,1,0,1,0,33.1637366,-92.6171029,-0.137537008938984,-0.197285996777329,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229,181
"Van Buren County","Arkansas",16545,25,1,1,0,0,35.5759086,-92.4916144,-0.265994848297256,-0.263672424988786,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,182
"Washington County","Arkansas",239187,876,7,1,5,1,35.9672625,-94.2280656,0.509307430382811,0.404006445221955,2.48261981235276,-0.0425049136146688,1.64938112469221,0.525022003877604,183
"White County","Arkansas",78753,506,3,2,0,1,35.2463042,-91.7169687,0.172219483130608,-0.0771174750778536,0.735807260474499,0.35144918248353,-0.245447209414891,0.525022003877604,184
"Woodruff County","Arkansas",6320,0,0,0,0,0,35.1714574,-91.2229851,-0.288771060949432,-0.29433607536879,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,185
"Yell County","Arkansas",21341,76,1,1,1,0,34.9906072,-93.4283105,-0.219531374486817,-0.249289748487808,-0.13759901546463,-0.0425049136146688,0.133518457406528,-0.51904074054229,186
"Alameda County","California",1671329,4046,6,15,4,7,37.6090291,-121.899142,3.39733119467872,4.69884278581066,2.04591667438319,5.47285243176011,1.27041545787079,6.78939847039697,187
"Alpine County","California",1129,0,0,0,0,0,38.5893934,-119.8345013,-0.288771060949432,-0.30990331342479,-0.574302153434195,-0.436459009712868,-0.245447209414891,-0.51904074054229,188
"Amador County","California",39752,52,1,1,0,0,38.449089,-120.5911018,-0.241396538632906,-0.194077184463725,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,189
"Butte County","California",219186,592,3,6,0,1,39.6519275,-121.5858444,0.250569654654093,0.344025646077656,0.735807260474499,1.92726556687633,-0.245447209414891,0.525022003877604,190
"Calaveras County","California",45905,48,1,1,0,0,38.2558181,-120.4981492,-0.245040732657254,-0.175625014215494,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,191
"Colusa County","California",21547,48,1,1,0,0,39.1465578,-122.2209563,-0.245040732657254,-0.248671977145189,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,192
"Contra Costa County","California",1153526,1993,3,7,1,4,37.9034806,-121.9175345,1.52694861168203,3.14600854055715,0.735807260474499,2.32121966297452,0.133518457406528,3.65721023713729,193
"Del Norte County","California",27812,49,0,1,0,0,41.7261767,-123.91328,-0.244129684151167,-0.229883931215534,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229,194
"El Dorado County","California",192843,240,1,2,0,1,38.7574137,-120.5276129,-0.0701194194885435,0.265025886472723,-0.13759901546463,0.35144918248353,-0.245447209414891,0.525022003877604,195
"Fresno County","California",999101,3551,6,6,5,4,36.6713502,-119.8155355,2.94636218416563,2.68290495034374,2.04591667438319,1.92726556687633,1.64938112469221,3.65721023713729,196
"Glenn County","California",28393,47,0,1,0,0,39.5912766,-122.3778662,-0.245951781163341,-0.228141576118147,-0.574302153434195,-0.0425049136146688,-0.245447209414891,-0.51904074054229,197
"Humboldt County","California",135558,299,2,3,1,2,40.5997415,-123.8997734,-0.0163675576294083,0.0932344720943831,0.299104122504934,0.745403278581729,0.133518457406528,1.5690847482975,198
"Imperial County","California",181215,268,2,0,0,2,33.0305487,-115.3595666,-0.0446100613181065,0.230154793404881,0.299104122504934,-0.436459009712868,-0.245447209414891,1.5690847482975,199
"Inyo County","California",18039,62,1,0,0,2,36.5595325,-117.4074712,-0.232286053572036,-0.259192083309791,-0.13759901546463,-0.436459009712868,-0.245447209414891,1.5690847482975,200
"Kern County","California",900202,1833,6,8,5,2,35.3145701,-118.7538222,1.38118085070811,2.38631772697631,2.04591667438319,2.71517375907272,1.64938112469221,1.5690847482975,201
"Kings County","California",152940,223,1,1,1,2,36.0784807,-119.7956342,-0.0856072440920231,0.145361178295383,-0.13759901546463,-0.0425049136146688,0.133518457406528,1.5690847482975,202
"Lake County","California",64386,62,2,2,0,0,39.0505411,-122.7776556,-0.232286053572036,-0.12020252789052,0.299104122504934,0.35144918248353,-0.245447209414891,-0.51904074054229,203
"Lassen County","California",30573,38,1,1,0,0,40.7685579,-120.730998,-0.254151217718125,-0.221603995890429,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,204
"Los Angeles County","California",10039107,30371,35,65,48,15,34.3155072,-118.2096814,27.3806831174199,29.7928886586212,14.7103076755006,25.1705572366701,17.9449047980132,15.1419004257561,205
"Madera County","California",157327,462,1,2,0,0,37.1716264,-119.7737991,0.132133348862779,0.158517308781161,-0.13759901546463,0.35144918248353,-0.245447209414891,-0.51904074054229,206
"Marin County","California",258826,458,0,2,1,1,38.0409144,-122.6199638,0.12848915483843,0.462901646181652,-0.574302153434195,0.35144918248353,0.133518457406528,0.525022003877604,207
"Mariposa County","California",17203,34,1,0,1,0,37.570148,-119.9036592,-0.257795411742473,-0.26169915536042,-0.13759901546463,-0.436459009712868,0.133518457406528,-0.51904074054229,208
"Mendocino County","California",86749,141,3,2,0,1,39.3176491,-123.4126399,-0.16031322159116,-0.05313835053619,0.735807260474499,0.35144918248353,-0.245447209414891,0.525022003877604,209
"Merced County","California",277680,246,2,2,0,1,37.1641544,-120.7678602,-0.0646531284520213,0.519442718481367,0.299104122504934,0.35144918248353,-0.245447209414891,0.525022003877604,210
"Modoc County","California",8841,113,1,0,0,2,41.5450487,-120.7435998,-0.185822579761597,-0.286775873646737,-0.13759901546463,-0.436459009712868,-0.245447209414891,1.5690847482975,211
"Mono County","California",14444,17,0,0,0,1,37.9533927,-118.9398758,-0.273283236345953,-0.269973092905499,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604,212
"Monterey County","California",434061,793,2,2,0,2,36.2231079,-121.3877428,0.433690404377587,0.988412137559645,0.299104122504934,0.35144918248353,-0.245447209414891,1.5690847482975,213
"Napa County","California",137744,1780,2,2,0,1,38.4898675,-122.3218414,1.33289527988549,0.0997900456621766,0.299104122504934,0.35144918248353,-0.245447209414891,0.525022003877604,214
"Nevada County","California",99755,176,2,1,0,1,39.3540335,-120.8089843,-0.128426523878114,-0.0141347870308276,0.299104122504934,-0.0425049136146688,-0.245447209414891,0.525022003877604,215
"Orange County","California",3175692,8444,13,19,21,1,33.7500378,-117.8704931,7.4041225244495,9.21026196200761,5.10283864017014,7.04866881615291,7.71283179383492,0.525022003877604,216
"Placer County","California",398329,748,1,3,1,0,39.1012064,-120.7650606,0.392693221603671,0.881255799625337,-0.13759901546463,0.745403278581729,0.133518457406528,-0.51904074054229,217
"Plumas County","California",18807,87,1,0,0,3,39.9430988,-120.8059521,-0.20950984091986,-0.256888935780026,-0.13759901546463,-0.436459009712868,-0.245447209414891,2.61314749271739,218
"Riverside County","California",2470546,3945,9,7,9,7,33.7219991,-116.0372472,3.30531529556393,7.09560666510216,3.35602608829189,2.32121966297452,3.16524379197788,6.78939847039697,219
"Sacramento County","California",1552058,4159,4,11,6,2,38.4732259,-121.2980707,3.50027967586655,4.34116217510421,1.17251039844406,3.89703604736732,2.02834679151363,1.5690847482975,220
"San Benito County","California",62808,181,1,0,0,2,36.6248089,-121.1177379,-0.123871281347679,-0.124934776330583,-0.13759901546463,-0.436459009712868,-0.245447209414891,1.5690847482975,221
"San Bernardino County","California",2180085,5929,17,14,8,9,34.8253019,-116.0833144,5.11283553164061,6.22454607311915,6.8496511920484,5.07889833566192,2.78627812515647,8.87752395923676,222
"San Diego County","California",3338330,7658,15,18,8,9,32.9637838,-116.7706277,6.68803839866509,9.69799543589544,5.97624491610927,6.65471472005471,2.78627812515647,8.87752395923676,223
"San Francisco County","California",881549,4828,2,8,2,6,37.7790262,-122.4199061,4.10977112643878,2.33037943156915,0.299104122504934,2.71517375907272,0.512484124227948,5.74533572597707,224
"San Joaquin County","California",762148,1280,4,7,1,2,37.9372901,-121.2773719,0.877371026841974,1.97230896516105,1.17251039844406,2.32121966297452,0.133518457406528,1.5690847482975,225
"San Luis Obispo County","California",283111,1747,2,1,2,2,35.3540209,-120.3757163,1.30283067918462,0.535729690140419,0.299104122504934,-0.0425049136146688,0.512484124227948,1.5690847482975,226
"San Mateo County","California",766573,1781,1,9,0,2,37.496904,-122.3330573,1.33380632839158,1.98557905346731,-0.13759901546463,3.10912785517092,-0.245447209414891,1.5690847482975,227
"Santa Barbara County","California",446499,1054,2,5,1,2,34.7136533,-119.9858232,0.671474064466304,1.02571233153779,0.299104122504934,1.53331147077813,0.133518457406528,1.5690847482975,228
"Santa Clara County","California",1927852,3831,7,11,4,2,37.2333253,-121.6846349,3.20145576587,5.46812704854218,2.48261981235276,3.89703604736732,1.27041545787079,1.5690847482975,229
"Santa Cruz County","California",273213,432,2,4,0,1,37.050096,-121.9905908,0.104801893680167,0.506046676794572,0.299104122504934,1.13935737467993,-0.245447209414891,0.525022003877604,230
"Shasta County","California",180080,763,2,1,4,2,40.7965121,-121.9979194,0.406358949194976,0.22675105324045,0.299104122504934,-0.0425049136146688,1.27041545787079,1.5690847482975,231
"Sierra County","California",3005,39,0,0,0,1,39.5849065,-120.5305731,-0.253240169212038,-0.304277395760938,-0.574302153434195,-0.436459009712868,-0.245447209414891,0.525022003877604,232
"Siskiyou County","California",43539,61,1,2,0,0,41.5007223,-122.544354147521,-0.233197102078123,-0.182720387985576,-0.13759901546463,0.35144918248353,-0.245447209414891,-0.51904074054229,233
"Solano County","California",447643,749,4,5,2,0,38.2218938,-121.9163555,0.393604270109758,1.02914306171233,1.17251039844406,1.53331147077813,0.512484124227948,-0.51904074054229,234
"Sonoma County","California",494336,2071,4,7,1,3,38.5110803,-122.8473388,1.59801039515682,1.169170233076,1.17251039844406,2.32121966297452,0.133518457406528,2.61314749271739,235
"Stanislaus County","California",550660,1729,6,4,4,2,37.5500871,-121.0501425,1.28643180607505,1.33807971415212,2.04591667438319,1.13935737467993,1.27041545787079,1.5690847482975,236
"Sutter County","California",96971,92,0,1,2,1,38.9509675,-121.697088,-0.204954598389425,-0.0224836968262242,-0.574302153434195,-0.0425049136146688,0.512484124227948,0.525022003877604,237
"Tehama County","California",65084,76,1,1,0,0,40.1251334,-122.2015529,-0.219531374486817,-0.118109302661646,-0.13759901546463,-0.0425049136146688,-0.245447209414891,-0.51904074054229,238
"Trinity County","California",12285,51,1,0,0,1,40.6053256,-123.171268,-0.242307587138993,-0.276447696442949,-0.13759901546463,-0.436459009712868,-0.245447209414891,0.525022003877604,239
"Tulare County","California",466195,2086,1,0,0,7,36.2516475,-118.852583,1.61167612274813,1.08477846922821,-0.13759901546463,-0.436459009712868,-0.245447209414891,6.78939847039697,240
"Tuolumne County","California",54478,152,1,3,0,0,38.056944,-119.9919351,-0.150291688024203,-0.149915530136494,-0.13759901546463,0.745403278581729,-0.245447209414891,-0.51904074054229,241
"Ventura County","California",846006,1690,6,6,5,2,34.4458248,-119.0779359,1.25090091433766,2.22378988384724,2.04591667438319,1.92726556687633,1.64938112469221,1.5690847482975,242
"Yolo County","California",220500,156,0,2,0,0,38.7184542,-121.9059001,-0.146647493999855,0.347966187554363,-0.574302153434195,0.35144918248353,-0.245447209414891,-0.51904074054229,243
"Yuba County","California",78668,173,1,1,0,1,39.2839755,-121.3556818,-0.131159669396375,-0.0773723807289344,-0.13759901546463,-0.0425049136146688,-0.245447209414891,0.525022003877604,244
